Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,POI,clusters,L1_Category_name,L1_Category,counts,new_time
107,56,0,1,33.425757,-111.940014,22,Spinelli's Pizzeria,3.5,20:18:02,20121111,Combined,1,2,Food,2,20
108,81,1,1,33.419308,-111.940218,14,Subway,2.5,2:29:07,20121112,Independent,1,2,Food,5,2
69,56,0,1,33.426134999999995,-111.939723,44,Aura,3.0,4:17:51,20121112,Combined,1,4,Nightlife Spot,5,4
88,56,0,1,33.423793,-111.940445,44,Fat Tuesday,3.5,5:42:33,20121112,Combined,1,4,Nightlife Spot,5,5
109,82,1,1,33.436853,-111.943886,41,Puzzling Adventures,5.0,6:36:30,20121112,Independent,1,3,Arts & Entertainment,5,6
110,83,1,1,33.436913,-111.943741,41,Marquee Theatre,2.5,7:46:02,20121112,Independent,1,3,Arts & Entertainment,5,7
68,56,0,1,33.426293,-111.940255,43,Hippies Cove,3.0,5:36:31,20121113,Combined,1,4,Nightlife Spot,3,5
111,56,0,1,33.426322,-111.940305,43,The Flow Shop,5.0,6:19:11,20121113,Combined,1,4,Nightlife Spot,3,6
69,56,0,1,33.426134999999995,-111.939723,44,Aura,3.0,7:44:55,20121113,Combined,1,4,Nightlife Spot,3,7
112,41,0,1,33.510395,-112.026751,56,Seasons 52,4.0,2:38:55,20121206,Combined,4,2,Food,8,2
113,41,0,1,33.510543,-112.026442,57,Lilly Boutique,3.5,3:47:09,20121206,Combined,4,1,Shop & Service,8,3
68,56,0,1,33.426293,-111.940255,43,Hippies Cove,3.0,4:33:17,20121206,Combined,1,4,Nightlife Spot,8,4
113,41,0,1,33.510543,-112.026442,57,Lilly Boutique,3.5,16:46:52,20121206,Combined,4,1,Shop & Service,8,16
114,50,0,1,33.385396,-111.963081,58,All Flags & Sports,1.5,18:28:32,20121206,Combined,1,1,Shop & Service,8,18
115,8,0,1,33.506888000000004,-112.037276,59,LA Fitness,2.5,19:17:32,20121206,Combined,4,1,Shop & Service,8,19
116,84,1,1,33.508563,-112.012097,59,24 Hour Fitness,2.5,20:18:03,20121206,Independent,4,1,Shop & Service,8,20
117,41,0,1,33.510413,-112.026258,45,Stingray Sushi,3.0,21:12:13,20121206,Combined,4,2,Food,8,21
68,56,0,1,33.426293,-111.940255,43,Hippies Cove,3.0,5:03:59,2013108,Combined,1,4,Nightlife Spot,2,5
104,56,0,1,33.426211,-111.940317,26,BAC Lounge,3.0,5:57:41,2013108,Combined,1,4,Nightlife Spot,2,5
118,56,0,1,33.425102,-111.939719,43,La Pita Bar & Grill,2.5,7:53:56,2013125,Combined,1,4,Nightlife Spot,2,7
68,56,0,1,33.426293,-111.940255,43,Hippies Cove,3.0,8:09:09,2013125,Combined,1,4,Nightlife Spot,2,8
119,85,1,2,33.509198,-112.012598,60,Tarbell's The Tavern,4.0,6:23:18,2013424,Independent,4,4,Nightlife Spot,2,6
120,86,1,2,33.565121999999995,-112.073635,61,Bomberos Cafe & Wine Bar,4.0,6:55:01,2013424,Independent,3,5,Professional & Other Places,2,6
121,87,1,2,33.495938,-112.152171,6,Taco Bell,1.5,9:25:50,2013607,Independent,5,2,Food,4,9
122,88,1,2,33.491267,-112.079237,6,Caf???? Tranquilo,4.0,9:49:39,2013607,Independent,0,2,Food,4,9
123,89,1,2,33.478794,-112.04782,6,Barrio Caf????,4.0,10:07:49,2013607,Independent,4,2,Food,4,10
124,90,1,2,33.475363,-112.047908,6,Tortas El Guero,4.5,10:35:09,2013607,Independent,2,2,Food,4,10
125,91,1,2,33.4791,-112.073512,7,Siu Wok,3.5,9:46:51,2013709,Independent,0,2,Food,4,9
126,92,1,2,33.458482000000004,-112.071551,62,Revolver Records,4.5,11:37:47,2013709,Independent,2,1,Shop & Service,4,11
127,93,1,2,33.463399,-112.073984,60,Pizza People Pub,4.0,11:59:37,2013709,Independent,2,4,Nightlife Spot,4,11
128,94,1,2,33.477947,-112.090832,63,Encanto 18 Hole Golf Course,3.5,12:24:05,2013709,Independent,0,3,Arts & Entertainment,4,12
129,95,1,2,33.447369,-112.063315,64,Mrs White's Golden Rule Cafe,3.5,11:28:50,2013722,Independent,2,2,Food,2,11
130,96,1,2,33.435272999999995,-112.074366,64,Lo-Lo's Chicken & Waffles,3.5,11:56:10,2013722,Independent,2,2,Food,2,11
131,97,1,2,33.500596,-112.074195,14,Pane Bianco,4.0,11:03:50,2013726,Independent,0,2,Food,3,11
132,98,1,2,33.496386,-112.083957,53,PHX Burrito House,4.5,11:36:58,2013726,Independent,0,2,Food,3,11
133,99,1,2,33.495618,-112.083828,65,Flo's on 7th,4.0,12:40:36,2013726,Independent,0,1,Shop & Service,3,12
134,29,0,2,33.451021000000004,-112.070666,66,Herberger Theater Center,4.0,9:38:49,2013806,Combined,2,3,Arts & Entertainment,5,9
135,100,1,2,33.461018,-112.078115,66,Great Arizona Puppet Theater,3.5,10:17:28,2013806,Independent,2,3,Arts & Entertainment,5,10
136,101,1,2,33.448819,-112.066129,67,Arizona Science Center,4.0,10:43:25,2013806,Independent,2,3,Arts & Entertainment,5,10
137,102,1,2,33.466662,-112.072402,66,Nearly Naked Theatre,5.0,11:03:52,2013806,Independent,2,3,Arts & Entertainment,5,11
138,103,0,2,33.554056,-112.101059,68,Bookmans Entertainment Exchange,4.0,12:11:13,2013806,Combined,3,1,Shop & Service,5,12
139,104,0,2,33.495174,-111.989854,69,The Little Woody,4.5,8:30:44,2013809,Combined,6,4,Nightlife Spot,4,8
140,8,0,2,33.507316,-112.037399,70,Pizzeria Bianco,3.5,9:23:41,2013809,Combined,4,2,Food,4,9
141,105,1,2,33.466032,-112.08171000000002,27,The Habit Burger Grill,4.0,10:30:54,2013809,Independent,2,2,Food,4,10
142,106,1,2,33.458808000000005,-112.077402,37,Lola Coffee,4.0,10:46:46,2013809,Independent,2,2,Food,4,10
143,107,1,3,33.385049,-112.01879,71,Legacy Golf Resort,3.0,1:26:40,2013418,Independent,1,0,Travel & Transport,2,1
144,108,0,3,33.379083,-111.977258,12,Fry's Food & Drug Stores,3.0,3:45:38,2013418,Combined,1,1,Shop & Service,2,3
145,109,1,3,33.609576000000004,-112.12383,72,Fry's Electronics,2.5,22:44:13,2013908,Independent,3,1,Shop & Service,2,22
146,110,0,3,33.637813,-112.217546,73,Jamba Juice,3.0,23:15:25,2013908,Combined,8,2,Food,2,23
129,95,1,4,33.447369,-112.063315,64,Mrs White's Golden Rule Cafe,3.5,6:40:56,2013214,Independent,2,2,Food,4,6
130,96,1,4,33.435272999999995,-112.074366,64,Lo-Lo's Chicken & Waffles,3.5,6:42:14,2013214,Independent,2,2,Food,4,6
56,46,1,4,33.500469,-112.074053,37,Lux Central,4.5,6:44:00,2013214,Independent,0,2,Food,4,6
147,111,1,4,33.469165999999994,-112.047471,6,La Santisima,4.0,6:44:58,2013214,Independent,2,2,Food,4,6
148,76,0,4,33.5112,-112.01408,27,Delux,4.0,14:29:09,2013307,Combined,4,2,Food,3,14
75,56,0,4,33.426438,-111.939601,21,Rula Bula,4.0,14:43:17,2013307,Combined,1,2,Food,3,14
42,33,0,4,33.447369,-112.072896,9,The Arrogant Butcher,4.0,14:54:15,2013307,Combined,2,2,Food,3,14
149,29,0,5,33.451891,-112.069228,37,Starbucks,4.0,13:05:16,2012425,Combined,2,2,Food,5,13
150,112,1,5,33.450171000000005,-112.071446,19,Einstein Bros Bagels,3.0,13:07:37,2012425,Independent,2,2,Food,5,13
151,29,0,5,33.452396,-112.070086,54,Sheraton Grand Phoenix,4.0,13:30:03,2012425,Combined,2,0,Travel & Transport,5,13
149,29,0,5,33.451891,-112.069228,37,Starbucks,4.0,20:57:43,2012425,Combined,2,2,Food,5,20
152,113,1,5,33.449318,-112.071254,37,Starbucks,3.0,21:13:29,2012425,Independent,2,2,Food,5,21
151,29,0,5,33.452396,-112.070086,54,Sheraton Grand Phoenix,4.0,12:59:26,2012426,Combined,2,0,Travel & Transport,2,12
149,29,0,5,33.451891,-112.069228,37,Starbucks,4.0,13:32:12,2012426,Combined,2,2,Food,2,13
152,113,1,5,33.449318,-112.071254,37,Starbucks,3.0,13:15:57,2012427,Independent,2,2,Food,3,13
153,29,0,5,33.45216,-112.069827,37,Starbucks,1.5,15:40:18,2012427,Combined,2,2,Food,3,15
154,114,1,5,33.449729,-112.071597,54,Hyatt Regency Phoenix,3.0,18:42:39,2012427,Independent,2,0,Travel & Transport,3,18
155,115,1,6,33.37896,-111.972065,72,Fry's Electronics,2.0,2:15:19,20121124,Independent,1,1,Shop & Service,2,2
144,108,0,6,33.379083,-111.977258,12,Fry's Food & Drug Stores,3.0,3:06:54,20121124,Combined,1,1,Shop & Service,2,3
156,116,1,7,33.430832,-112.044411,74,Sixt Rent A Car,3.0,15:50:18,2012713,Independent,2,0,Travel & Transport,2,15
157,117,1,7,33.453894,-111.98626000000002,75,The Lunch Lounge,4.5,16:42:44,2012713,Independent,6,2,Food,2,16
158,118,1,7,33.464495,-111.986608,54,Holiday Inn Hotel & Suites Phoenix Airport North,3.0,1:47:28,2012716,Independent,6,0,Travel & Transport,4,1
159,119,1,7,33.430921999999995,-112.044979,74,Avis,2.0,2:40:50,2012716,Independent,2,0,Travel & Transport,4,2
160,120,1,7,33.446788,-111.999818,76,Phoenix Greyhound Park,3.5,2:53:40,2012716,Independent,6,3,Arts & Entertainment,4,2
158,118,1,7,33.464495,-111.986608,54,Holiday Inn Hotel & Suites Phoenix Airport North,3.0,3:09:33,2012716,Independent,6,0,Travel & Transport,4,3
161,50,0,8,33.385085,-111.965017,77,Suki Hana,3.0,1:49:31,20121118,Combined,1,2,Food,12,1
162,50,0,8,33.382124,-111.963896,11,H&M,2.5,2:06:18,20121118,Combined,1,1,Shop & Service,12,2
163,50,0,8,33.383221,-111.963687,78,Victoria's Secret,3.0,2:07:18,20121118,Combined,1,1,Shop & Service,12,2
164,50,0,8,33.383327,-111.963396,27,Church's Chicken,2.0,2:08:02,20121118,Combined,1,2,Food,12,2
165,50,0,8,33.382899,-111.96373,11,T-Shirt Corner,3.5,2:08:39,20121118,Combined,1,1,Shop & Service,12,2
166,50,0,8,33.382698,-111.96392,79,Nick's Menswear,4.5,2:11:54,20121118,Combined,1,1,Shop & Service,12,2
167,50,0,8,33.382388,-111.963907,80,Perfumania,5.0,2:12:16,20121118,Combined,1,1,Shop & Service,12,2
168,121,1,8,33.377696,-111.965206,54,Inn Suites Hotels,2.5,2:52:00,20121118,Independent,1,0,Travel & Transport,12,2
169,122,1,8,33.377595,-111.96403,20,Carl's Jr,2.5,5:27:13,20121118,Independent,1,2,Food,12,5
170,123,1,8,33.377862,-111.96451299999998,42,Circle K,4.0,5:27:54,20121118,Independent,1,1,Shop & Service,12,5
171,124,1,8,33.37786,-111.963516,33,J&J's Barber Shop,3.0,5:28:16,20121118,Independent,1,1,Shop & Service,12,5
172,125,1,8,33.37523,-111.97154,71,Arizona Grand Athletic Club & Spa,3.0,7:04:29,20121118,Independent,1,0,Travel & Transport,12,7
173,126,1,9,33.56608,-112.063041,81,Acacia Library,3.5,20:31:49,2012417,Independent,3,5,Professional & Other Places,2,20
174,127,1,9,33.553268,-112.057136,44,North Central Sports Bar,3.5,23:35:06,2012417,Independent,4,4,Nightlife Spot,2,23
175,128,1,9,33.552389,-112.072878,82,Central Farmers Market,3.5,17:06:59,2012505,Independent,3,2,Food,2,17
174,127,1,9,33.553268,-112.057136,44,North Central Sports Bar,3.5,18:50:43,2012505,Independent,4,4,Nightlife Spot,2,18
176,129,1,9,33.576243,-112.065461,55,Scramble A Breakfast Joint,4.0,17:26:51,2012513,Independent,3,2,Food,2,17
177,130,1,9,33.609794,-112.179379,50,Banner Thunderbird Medical Center,2.5,18:51:49,2012513,Independent,8,5,Professional & Other Places,2,18
178,131,1,9,33.572224,-112.059878,25,K-Way Auto Sales,5.0,20:47:13,2012527,Independent,3,1,Shop & Service,2,20
179,132,0,9,33.578537,-112.15363700000002,52,Great Skate,3.5,22:41:10,2012527,Combined,3,3,Arts & Entertainment,2,22
180,0,0,9,33.523043,-112.095308,83,Gamestop,3.5,0:17:59,20121230,Combined,0,1,Shop & Service,2,0
179,132,0,9,33.578537,-112.15363700000002,52,Great Skate,3.5,23:25:06,20121230,Combined,3,3,Arts & Entertainment,2,23
181,133,1,9,33.602713,-112.036605,6,Manuel's Mexican Restaurant & Cantina - Cave Creek,3.5,1:54:07,2013102,Independent,7,2,Food,2,1
13,0,0,9,33.521415000000005,-112.09548,12,Costco,3.5,19:33:48,2013102,Combined,0,1,Shop & Service,2,19
182,134,0,9,33.596143,-112.014688,84,Jambo Park in Phoenix,3.0,22:20:24,2013121,Combined,7,3,Arts & Entertainment,2,22
183,134,0,9,33.596637,-112.014181,85,Dunkin' Donuts,2.5,23:30:16,2013121,Combined,7,2,Food,2,23
184,134,0,9,33.595096000000005,-112.013686,27,Burger King,2.0,0:30:38,2013122,Combined,7,2,Food,2,0
174,127,1,9,33.553268,-112.057136,44,North Central Sports Bar,3.5,3:06:26,2013122,Independent,4,4,Nightlife Spot,2,3
185,135,1,9,33.495235,-111.99163,6,Tee Pee Mexican Food,3.5,0:22:44,2013202,Independent,6,2,Food,2,0
186,136,1,9,33.495517,-112.02409,74,Budget Rent A Car,3.0,18:59:20,2013202,Independent,4,0,Travel & Transport,2,18
13,0,0,9,33.521415000000005,-112.09548,12,Costco,3.5,0:36:24,2013218,Combined,0,1,Shop & Service,3,0
187,137,1,9,33.461306,-112.184873,86,Liberty Fuel,2.0,17:34:57,2013218,Independent,5,5,Professional & Other Places,3,17
188,138,0,9,33.597114000000005,-112.036933,9,Denny's,3.0,22:15:00,2013218,Combined,7,2,Food,3,22
189,41,0,9,33.509146,-112.027717,2,Goldwater Bank,3.0,2:11:07,2013422,Combined,4,1,Shop & Service,2,2
190,139,1,9,33.553647999999995,-112.104473,42,Circle K,1.5,23:13:50,2013422,Independent,3,1,Shop & Service,2,23
173,126,1,9,33.56608,-112.063041,81,Acacia Library,3.5,18:22:33,2013716,Independent,3,5,Professional & Other Places,2,18
191,140,1,9,33.604076,-111.98626000000002,12,Costco,3.5,18:45:40,2013716,Independent,7,1,Shop & Service,2,18
192,141,1,9,33.595104,-112.039213,65,Goodwill Industries,3.0,21:47:47,2013818,Independent,7,1,Shop & Service,2,21
193,142,1,9,33.551085,-112.057009,22,ATL Wings,4.5,22:13:59,2013818,Independent,4,2,Food,2,22
194,143,1,10,33.415753,-111.932573,87,Sun Devil Fitness Complex,4.0,2:31:54,20121219,Independent,1,7,College & University,2,2
195,144,1,10,33.426364,-111.932616,88,Pat's Run,4.5,2:38:07,20121219,Independent,1,7,College & University,2,2
134,29,0,10,33.451021000000004,-112.070666,66,Herberger Theater Center,4.0,5:36:47,2013131,Combined,2,3,Arts & Entertainment,3,5
137,102,1,10,33.466662,-112.072402,66,Nearly Naked Theatre,5.0,5:43:51,2013131,Independent,2,3,Arts & Entertainment,3,5
196,145,1,10,33.472528000000004,-112.072686,34,Heard Museum Shop,4.5,5:52:04,2013131,Independent,2,3,Arts & Entertainment,3,5
197,146,1,10,33.509484,-112.061484,89,Rosie McCaffrey's Irish Pub & Restaurant,3.5,9:32:44,2013207,Independent,4,4,Nightlife Spot,3,9
198,147,1,10,33.513535,-112.073379,90,Churn,4.5,9:38:23,2013207,Independent,0,2,Food,3,9
199,148,0,10,33.524128999999995,-112.047791,6,Dick's Hideaway,4.5,9:39:56,2013207,Combined,4,2,Food,3,9
129,95,1,10,33.447369,-112.063315,64,Mrs White's Golden Rule Cafe,3.5,0:35:09,2013213,Independent,2,2,Food,13,0
130,96,1,10,33.435272999999995,-112.074366,64,Lo-Lo's Chicken & Waffles,3.5,0:35:57,2013213,Independent,2,2,Food,13,0
99,74,1,10,33.457059,-112.07093799999998,51,FilmBar,4.5,0:39:31,2013213,Independent,2,3,Arts & Entertainment,13,0
126,92,1,10,33.458482000000004,-112.071551,62,Revolver Records,4.5,0:42:03,2013213,Independent,2,1,Shop & Service,13,0
200,149,1,10,33.449168,-112.065654,22,Pizzeria Bianco,4.0,0:43:00,2013213,Independent,2,2,Food,13,0
147,111,1,10,33.469165999999994,-112.047471,6,La Santisima,4.0,0:47:46,2013213,Independent,2,2,Food,13,0
127,93,1,10,33.463399,-112.073984,60,Pizza People Pub,4.0,0:49:31,2013213,Independent,2,4,Nightlife Spot,13,0
66,54,1,10,33.448631,-112.079365,41,Comerica Theater,3.0,0:59:04,2013213,Independent,2,3,Arts & Entertainment,13,0
201,150,1,10,33.495286,-112.084195,65,Hollywood Regency Vintage,4.0,1:44:31,2013213,Independent,0,1,Shop & Service,13,1
125,91,1,10,33.4791,-112.073512,7,Siu Wok,3.5,1:55:25,2013213,Independent,0,2,Food,13,1
202,151,1,10,33.494772,-112.023554,26,Shady's,4.0,2:10:02,2013213,Independent,4,4,Nightlife Spot,13,2
139,104,0,10,33.495174,-111.989854,69,The Little Woody,4.5,2:26:28,2013213,Combined,6,4,Nightlife Spot,13,2
105,79,1,10,33.421601,-111.953119,55,Harlow's Cafe,4.0,3:27:49,2013213,Independent,1,2,Food,13,3
77,33,0,10,33.448462,-112.07197,43,Burn Nightclub,3.0,8:16:11,2013218,Combined,2,4,Nightlife Spot,2,8
130,96,1,10,33.435272999999995,-112.074366,64,Lo-Lo's Chicken & Waffles,3.5,8:24:45,2013218,Independent,2,2,Food,2,8
203,152,0,11,33.666497,-112.119244,4,Target,2.5,4:48:01,2013228,Combined,9,1,Shop & Service,2,4
204,152,0,11,33.666746999999994,-112.124298,37,Starbucks,2.5,4:53:07,2013228,Combined,9,2,Food,2,4
204,152,0,11,33.666746999999994,-112.124298,37,Starbucks,2.5,1:33:35,2013314,Combined,9,2,Food,2,1
205,153,0,11,33.495617,-112.000546,91,Thai Lahna Restaurant,3.5,4:28:26,2013314,Combined,6,2,Food,2,4
206,8,0,11,33.505188000000004,-112.037908,54,Homewood Suites By Hilton Phoenix-Biltmore,3.5,5:35:14,2013408,Combined,4,0,Travel & Transport,2,5
204,152,0,11,33.666746999999994,-112.124298,37,Starbucks,2.5,15:59:54,2013408,Combined,9,2,Food,2,15
207,41,0,11,33.510539,-112.028619,72,Origins,4.5,1:28:39,2013423,Combined,4,1,Shop & Service,2,1
208,104,0,11,33.495283,-111.988296,37,Starbucks,3.0,5:09:42,2013423,Combined,6,2,Food,2,5
209,8,0,11,33.509485999999995,-112.040326,22,The Parlor,4.5,20:20:22,2013829,Combined,4,2,Food,2,20
209,8,0,11,33.509485999999995,-112.040326,22,The Parlor,4.5,20:36:16,2013829,Combined,4,2,Food,2,20
48,39,1,12,33.486813,-112.073891,8,Metro Phoenix Light Rail,4.0,0:57:56,2012404,Independent,0,0,Travel & Transport,2,0
16,10,1,12,33.488271999999995,-112.081581,12,Safeway,2.5,1:06:11,2012404,Independent,0,1,Shop & Service,2,1
16,10,1,12,33.488271999999995,-112.081581,12,Safeway,2.5,6:43:43,2012408,Independent,0,1,Shop & Service,2,6
210,154,0,12,33.483307,-112.075038,37,Starbucks,4.0,21:49:34,2012408,Combined,0,2,Food,2,21
211,8,0,12,33.508724,-112.04144,92,Caf???? Zupas,3.5,2:54:45,2012411,Combined,4,2,Food,2,2
212,41,0,12,33.510127000000004,-112.02791,93,Mojo Yogurt,4.0,3:22:42,2012411,Combined,4,2,Food,2,3
16,10,1,12,33.488271999999995,-112.081581,12,Safeway,2.5,0:57:40,2012412,Independent,0,1,Shop & Service,2,0
213,155,1,12,33.465486,-112.082852,37,Starbucks,3.5,13:37:58,2012412,Independent,2,2,Food,2,13
214,156,1,12,33.464362,-112.074328,70,The Old Spaghetti Factory,3.0,0:29:53,2012414,Independent,2,2,Food,2,0
213,155,1,12,33.465486,-112.082852,37,Starbucks,3.5,13:30:59,2012414,Independent,2,2,Food,2,13
15,9,1,12,33.48865,-112.082403,14,Subway,3.0,0:20:30,2012421,Independent,0,2,Food,2,0
213,155,1,12,33.465486,-112.082852,37,Starbucks,3.5,13:34:02,2012421,Independent,2,2,Food,2,13
215,8,0,12,33.507699,-112.039792,90,Cold Stone Creamery,2.5,3:41:00,2012426,Combined,4,2,Food,2,3
213,155,1,12,33.465486,-112.082852,37,Starbucks,3.5,13:37:26,2012426,Independent,2,2,Food,2,13
216,157,1,12,33.509482,-112.065276,94,Denny's,3.0,5:39:20,2012429,Independent,0,2,Food,2,5
217,158,1,12,33.494899,-112.059418,31,Los Diablos,4.0,7:04:44,2012429,Independent,0,4,Nightlife Spot,2,7
117,41,0,12,33.510413,-112.026258,45,Stingray Sushi,3.0,1:12:43,2012505,Combined,4,2,Food,5,1
212,41,0,12,33.510127000000004,-112.02791,93,Mojo Yogurt,4.0,2:37:40,2012505,Combined,4,2,Food,5,2
18,12,1,12,33.487849,-112.074505,16,Walgreens,2.5,9:27:37,2012505,Independent,0,1,Shop & Service,5,9
218,8,0,12,33.506221999999994,-112.039373,95,Jacksons Car Wash,1.5,21:47:28,2012505,Combined,4,1,Shop & Service,5,21
219,154,0,12,33.48393,-112.074709,73,Jamba Juice,4.0,22:13:44,2012505,Combined,0,2,Food,5,22
220,41,0,12,33.510872,-112.028102,1,Biltmore Fashion Park,4.0,2:53:58,2012509,Combined,4,1,Shop & Service,3,2
212,41,0,12,33.510127000000004,-112.02791,93,Mojo Yogurt,4.0,2:54:22,2012509,Combined,4,2,Food,3,2
48,39,1,12,33.486813,-112.073891,8,Metro Phoenix Light Rail,4.0,13:22:43,2012509,Independent,0,0,Travel & Transport,3,13
221,8,0,12,33.506153000000005,-112.047058,42,QuikTrip,3.5,7:11:03,2012512,Combined,4,1,Shop & Service,4,7
222,159,1,12,33.513409,-112.047937,94,5 & Diner,3.5,7:20:08,2012512,Independent,4,2,Food,4,7
223,160,1,12,33.512852,-112.09942,2,Arizona Federal Credit Union,2.5,8:40:52,2012512,Independent,0,1,Shop & Service,4,8
224,161,1,12,33.489994,-112.074578,2,Chase Bank,2.0,11:29:46,2012512,Independent,0,1,Shop & Service,4,11
225,162,1,12,33.506256,-112.03203700000002,54,Hampton Inn Phoenix-Biltmore,4.0,1:40:17,2012513,Independent,4,0,Travel & Transport,6,1
225,162,1,12,33.506256,-112.03203700000002,54,Hampton Inn Phoenix-Biltmore,4.0,4:49:59,2012513,Independent,4,0,Travel & Transport,6,4
226,163,1,12,33.496097,-112.083247,31,The Rock,4.0,5:49:38,2012513,Independent,0,4,Nightlife Spot,6,5
217,158,1,12,33.494899,-112.059418,31,Los Diablos,4.0,8:09:30,2012513,Independent,0,4,Nightlife Spot,6,8
227,8,0,12,33.508098,-112.042651,4,Michaels,3.0,21:44:12,2012513,Combined,4,1,Shop & Service,6,21
14,8,0,12,33.510046,-112.045634,13,Total Wine & More,4.0,21:54:51,2012513,Combined,4,1,Shop & Service,6,21
228,164,1,12,33.578694,-112.118306,96,Texas Roadhouse,3.5,2:05:02,2012514,Independent,3,2,Food,2,2
225,162,1,12,33.506256,-112.03203700000002,54,Hampton Inn Phoenix-Biltmore,4.0,3:59:15,2012514,Independent,4,0,Travel & Transport,2,3
229,165,0,12,33.474934000000005,-111.984949,97,Petco,3.5,0:57:23,2012516,Combined,6,1,Shop & Service,4,0
230,165,0,12,33.479053,-111.986492,2,Chase Bank,2.5,1:06:13,2012516,Combined,6,1,Shop & Service,4,1
220,41,0,12,33.510872,-112.028102,1,Biltmore Fashion Park,4.0,2:55:31,2012516,Combined,4,1,Shop & Service,4,2
16,10,1,12,33.488271999999995,-112.081581,12,Safeway,2.5,23:35:56,2012516,Independent,0,1,Shop & Service,4,23
231,165,0,12,33.479278,-111.987484,37,Starbucks,3.5,19:01:08,2012519,Combined,6,2,Food,2,19
232,165,0,12,33.475357,-111.98655,55,IHOP,2.0,19:33:23,2012519,Combined,6,2,Food,2,19
233,166,1,12,33.582198,-112.120585,20,In-N-Out Burger,4.0,1:14:26,2012522,Independent,3,2,Food,3,1
234,76,0,12,33.510556,-112.013512,90,The Gelato Spot,4.0,2:12:51,2012522,Combined,4,2,Food,3,2
48,39,1,12,33.486813,-112.073891,8,Metro Phoenix Light Rail,4.0,13:20:51,2012522,Independent,0,0,Travel & Transport,3,13
32,24,1,12,33.457887,-112.068443,9,Bliss Rebar,4.0,0:54:56,2012528,Independent,2,2,Food,2,0
235,167,1,12,33.480582,-112.082676,2,Chase Bank,2.5,10:09:03,2012528,Independent,0,1,Shop & Service,2,10
235,167,1,12,33.480582,-112.082676,2,Chase Bank,2.5,1:23:11,2012530,Independent,0,1,Shop & Service,2,1
16,10,1,12,33.488271999999995,-112.081581,12,Safeway,2.5,1:31:50,2012530,Independent,0,1,Shop & Service,2,1
236,0,0,12,33.523651,-112.091725,15,Great China Super Buffet,2.5,1:01:16,2012608,Combined,0,2,Food,2,1
48,39,1,12,33.486813,-112.073891,8,Metro Phoenix Light Rail,4.0,13:28:26,2012608,Independent,0,0,Travel & Transport,2,13
117,41,0,12,33.510413,-112.026258,45,Stingray Sushi,3.0,1:21:15,2012609,Combined,4,2,Food,5,1
212,41,0,12,33.510127000000004,-112.02791,93,Mojo Yogurt,4.0,2:24:42,2012609,Combined,4,2,Food,5,2
216,157,1,12,33.509482,-112.065276,94,Denny's,3.0,7:21:38,2012609,Independent,0,2,Food,5,7
237,168,1,12,33.493832,-112.083182,98,US Post Office,2.5,19:52:57,2012609,Independent,0,5,Professional & Other Places,5,19
238,169,1,12,33.450485,-111.975535,98,US Post Office,4.5,22:14:26,2012609,Independent,6,5,Professional & Other Places,5,22
239,170,1,12,33.471709999999995,-112.134839,6,Garcia's Las Avenidas,3.5,1:14:45,2012611,Independent,0,2,Food,2,1
240,8,0,12,33.510303,-112.038814,98,US Post Office,2.0,4:50:45,2012611,Combined,4,5,Professional & Other Places,2,4
241,165,0,12,33.479935,-111.988343,99,Raising Cane's,3.5,21:46:01,2012616,Combined,6,2,Food,2,21
242,171,1,12,33.509864,-112.05416,25,ABC Nissan,2.0,22:20:00,2012616,Independent,4,1,Shop & Service,2,22
