Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,Time,Date,POI,Category,name,stars,L2_Category_name,clusters,L1_Category_name,L1_Category,counts,new_time
42,7,1,5,35.220319,-80.943596,12:10:23,2012704,Combined,Fast Food Restaurant,Chili's Too!,2.5,27,2,2,Food,7,12
43,7,1,5,35.22045,-80.943747,12:10:59,2012704,Combined,Sandwich Place,Burger King,2.0,29,2,2,Food,7,12
70,7,1,5,35.218605,-80.94241600000002,12:37:21,2012704,Combined,Coffee Shop,Starbucks,2.0,12,2,2,Food,7,12
82,7,1,5,35.220376,-80.941048,12:38:05,2012704,Combined,Dessert Shop,Pinkberry,3.0,45,2,2,Food,7,12
85,7,1,5,35.220819,-80.944476,12:38:40,2012704,Combined,Coffee Shop,Starbucks,3.5,12,2,2,Food,7,12
71,7,1,5,35.218093,-80.942245,13:02:01,2012704,Combined,Seafood Restaurant,Phillips Seafood,2.5,42,2,2,Food,7,13
72,57,0,5,35.213771,-80.94331700000002,13:02:49,2012704,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,7,13
43,7,1,5,35.22045,-80.943747,19:48:29,2012706,Combined,Sandwich Place,Burger King,2.0,29,2,2,Food,5,19
72,57,0,5,35.213771,-80.94331700000002,21:03:04,2012706,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,5,21
75,7,1,5,35.220085,-80.943374,21:06:03,2012706,Combined,Mexican Restaurant,Tequileria,2.0,24,2,2,Food,5,21
72,57,0,5,35.213771,-80.94331700000002,21:06:55,2012706,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,5,21
33,7,1,5,35.224246,-80.940303,21:07:42,2012706,Combined,Mexican Restaurant,Salsarita's Express,2.5,24,2,2,Food,5,21
72,57,0,5,35.213771,-80.94331700000002,19:09:08,2012709,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,3,19
82,7,1,5,35.220376,-80.941048,19:25:22,2012709,Combined,Dessert Shop,Pinkberry,3.0,45,2,2,Food,3,19
72,57,0,5,35.213771,-80.94331700000002,19:26:24,2012709,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,3,19
42,7,1,5,35.220319,-80.943596,22:02:48,2012711,Combined,Fast Food Restaurant,Chili's Too!,2.5,27,2,2,Food,2,22
82,7,1,5,35.220376,-80.941048,22:44:33,2012711,Combined,Dessert Shop,Pinkberry,3.0,45,2,2,Food,2,22
72,57,0,5,35.213771,-80.94331700000002,0:08:36,2012712,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,3,0
72,57,0,5,35.213771,-80.94331700000002,19:32:04,2012712,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,3,19
72,57,0,5,35.213771,-80.94331700000002,20:36:08,2012712,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,3,20
75,7,1,5,35.220085,-80.943374,23:13:06,2012713,Combined,Mexican Restaurant,Tequileria,2.0,24,2,2,Food,3,23
72,57,0,5,35.213771,-80.94331700000002,23:23:17,2012713,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,3,23
72,57,0,5,35.213771,-80.94331700000002,23:23:51,2012713,Independent,Plane,Charlotte International Airport Parking,3.0,43,2,4,Travel & Transport,3,23
86,61,0,6,35.213944,-80.769663,12:43:11,20121023,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food,2,12
87,62,1,6,35.201419,-80.843733,14:13:57,20121023,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,14
88,63,0,6,35.209993,-80.85588800000002,4:22:53,20121028,Independent,Thai Restaurant,Thai Taste,3.5,46,0,2,Food,4,4
89,64,1,6,35.20252,-80.84513199999998,4:24:57,20121028,Combined,Dessert Shop,Davidson Chocolate Co,3.5,45,0,2,Food,4,4
87,62,1,6,35.201419,-80.843733,4:26:04,20121028,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,4
90,65,0,6,35.197676,-80.85284200000002,22:32:53,20121028,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,4,22
91,66,0,6,35.191451,-80.84429,20:54:11,20121125,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,20
92,67,1,6,35.200448,-80.843917,22:56:09,20121125,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,2,22
90,65,0,6,35.197676,-80.85284200000002,2:55:04,20121126,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,3,2
92,67,1,6,35.200448,-80.843917,15:16:54,20121126,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,3,15
87,62,1,6,35.201419,-80.843733,15:17:08,20121126,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,15
87,62,1,6,35.201419,-80.843733,17:14:22,20121127,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,17
91,66,0,6,35.191451,-80.84429,17:14:54,20121127,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,17
90,65,0,6,35.197676,-80.85284200000002,0:31:46,20121203,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,2,0
92,67,1,6,35.200448,-80.843917,0:34:09,20121203,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,2,0
87,62,1,6,35.201419,-80.843733,18:10:32,20121204,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,18
90,65,0,6,35.197676,-80.85284200000002,18:10:54,20121204,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,2,18
93,68,0,6,35.245138,-80.831345,1:11:16,20121209,Independent,Laundry Service,American Dry Cleaners,3.5,48,0,5,Shop & Service,5,1
92,67,1,6,35.200448,-80.843917,4:29:34,20121209,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,5,4
87,62,1,6,35.201419,-80.843733,14:12:53,20121209,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,5,14
90,65,0,6,35.197676,-80.85284200000002,20:08:20,20121209,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,5,20
91,66,0,6,35.191451,-80.84429,21:06:01,20121209,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,5,21
87,62,1,6,35.201419,-80.843733,4:20:23,20121212,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,4
90,65,0,6,35.197676,-80.85284200000002,21:37:41,20121212,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,2,21
87,62,1,6,35.201419,-80.843733,13:56:35,2012418,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,13
91,66,0,6,35.191451,-80.84429,13:56:58,2012418,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,3,13
94,69,0,6,35.179263,-80.883586,23:01:52,2012418,Independent,Mexican Restaurant,Tres Pesos Bar and Grill,2.5,24,3,2,Food,3,23
91,66,0,6,35.191451,-80.84429,2:22:49,2012419,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,2
95,70,0,6,35.088736,-80.87177199999998,13:55:42,2012419,Independent,Coffee Shop,Starbucks,2.5,12,6,2,Food,2,13
91,66,0,6,35.191451,-80.84429,0:04:42,2012420,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,8,0
87,62,1,6,35.201419,-80.843733,0:05:03,2012420,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,8,0
92,67,1,6,35.200448,-80.843917,0:05:39,2012420,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,8,0
91,66,0,6,35.191451,-80.84429,11:50:18,2012420,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,8,11
90,65,0,6,35.197676,-80.85284200000002,17:01:42,2012420,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,8,17
96,71,0,6,35.205479,-80.861092,18:22:36,2012420,Independent,Hardware Store,Lowe's,3.0,26,0,5,Shop & Service,8,18
87,62,1,6,35.201419,-80.843733,21:18:30,2012420,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,8,21
91,66,0,6,35.191451,-80.84429,21:18:53,2012420,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,8,21
91,66,0,6,35.191451,-80.84429,9:11:05,2012421,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,4,9
87,62,1,6,35.201419,-80.843733,9:11:22,2012421,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,9
87,62,1,6,35.201419,-80.843733,16:09:41,2012421,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,16
91,66,0,6,35.191451,-80.84429,17:29:17,2012421,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,4,17
91,66,0,6,35.191451,-80.84429,0:19:01,2012422,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,6,0
4,2,1,6,35.232198,-80.84889,2:03:14,2012422,Combined,Pub,The Pub at Gateway,3.5,4,0,1,Nightlife Spot,6,2
91,66,0,6,35.191451,-80.84429,4:58:25,2012422,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,6,4
97,72,0,6,35.196665,-80.850528,4:58:49,2012422,Independent,Automotive Shop,Mavis Discount Tire,2.5,21,0,5,Shop & Service,6,4
87,62,1,6,35.201419,-80.843733,11:36:11,2012422,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,6,11
92,67,1,6,35.200448,-80.843917,20:00:35,2012422,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,6,20
98,73,0,6,35.213654,-80.833332,1:25:44,2012423,Independent,Burrito Place,Chipotle Mexican Grill,3.5,49,0,2,Food,4,1
87,62,1,6,35.201419,-80.843733,1:26:43,2012423,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,1
92,67,1,6,35.200448,-80.843917,22:29:05,2012423,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,4,22
88,63,0,6,35.209993,-80.85588800000002,22:32:27,2012423,Independent,Thai Restaurant,Thai Taste,3.5,46,0,2,Food,4,22
87,62,1,6,35.201419,-80.843733,11:00:09,2012424,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,11
99,74,0,6,35.22154000000001,-80.821864,11:04:35,2012424,Independent,Coffee Shop,Central Coffee Company,4.5,12,1,2,Food,3,11
86,61,0,6,35.213944,-80.769663,12:44:27,2012424,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food,3,12
87,62,1,6,35.201419,-80.843733,11:51:07,2012425,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,11
91,66,0,6,35.191451,-80.84429,11:51:23,2012425,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,11
100,75,0,6,35.200426,-80.851966,2:35:48,2012426,Independent,Yoga Studio,Yoga Shala Charlotte,4.5,50,0,0,Arts & Entertainment,3,2
87,62,1,6,35.201419,-80.843733,13:04:28,2012426,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,13
91,66,0,6,35.191451,-80.84429,13:04:48,2012426,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,3,13
87,62,1,6,35.201419,-80.843733,14:15:36,2012427,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,14
92,67,1,6,35.200448,-80.843917,14:16:00,2012427,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,4,14
91,66,0,6,35.191451,-80.84429,14:31:36,2012427,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,4,14
90,65,0,6,35.197676,-80.85284200000002,15:30:51,2012427,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,4,15
87,62,1,6,35.201419,-80.843733,12:37:11,2012428,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,12
91,66,0,6,35.191451,-80.84429,12:37:39,2012428,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,4,12
101,76,0,6,35.213628,-80.832386,13:46:21,2012428,Independent,Breakfast Spot,Original Pancake House,4.0,51,0,2,Food,4,13
92,67,1,6,35.200448,-80.843917,20:44:58,2012428,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,4,20
87,62,1,6,35.201419,-80.843733,11:34:42,2012503,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,11
91,66,0,6,35.191451,-80.84429,11:36:34,2012503,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,11
102,77,0,6,35.116407,-80.842917,15:47:38,2012504,Independent,Golf Course,Quail Hollow Club,4.5,52,6,0,Arts & Entertainment,3,15
87,62,1,6,35.201419,-80.843733,20:44:25,2012504,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,20
91,66,0,6,35.191451,-80.84429,20:44:48,2012504,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,3,20
87,62,1,6,35.201419,-80.843733,11:46:17,2012505,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,11
91,66,0,6,35.191451,-80.84429,11:46:33,2012505,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,11
92,67,1,6,35.200448,-80.843917,11:02:32,2012508,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,4,11
87,62,1,6,35.201419,-80.843733,11:02:51,2012508,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,11
86,61,0,6,35.213944,-80.769663,13:07:42,2012508,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food,4,13
88,63,0,6,35.209993,-80.85588800000002,19:11:08,2012508,Independent,Thai Restaurant,Thai Taste,3.5,46,0,2,Food,4,19
87,62,1,6,35.201419,-80.843733,6:32:54,2012511,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,5,6
91,66,0,6,35.191451,-80.84429,6:33:19,2012511,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,5,6
92,67,1,6,35.200448,-80.843917,13:05:31,2012511,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,5,13
87,62,1,6,35.201419,-80.843733,13:05:48,2012511,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,5,13
92,67,1,6,35.200448,-80.843917,23:07:05,2012511,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,5,23
91,66,0,6,35.191451,-80.84429,1:04:21,2012513,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,4,1
87,62,1,6,35.201419,-80.843733,5:09:46,2012513,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,5
92,67,1,6,35.200448,-80.843917,13:39:55,2012513,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,4,13
87,62,1,6,35.201419,-80.843733,13:40:15,2012513,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,13
91,66,0,6,35.191451,-80.84429,4:57:06,2012514,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,4
87,62,1,6,35.201419,-80.843733,14:09:51,2012514,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,14
92,67,1,6,35.200448,-80.843917,10:55:00,2012515,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,3,10
87,62,1,6,35.201419,-80.843733,10:55:18,2012515,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,10
103,78,1,6,35.211965,-80.83537,13:52:46,2012515,Combined,Grocery Store,Trader Joe's,4.5,19,0,5,Shop & Service,3,13
87,62,1,6,35.201419,-80.843733,3:14:22,2012519,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,3
91,66,0,6,35.191451,-80.84429,7:44:02,2012519,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,4,7
91,66,0,6,35.191451,-80.84429,12:48:15,2012519,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,4,12
87,62,1,6,35.201419,-80.843733,12:48:41,2012519,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,12
87,62,1,6,35.201419,-80.843733,3:59:36,2012522,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,6,3
91,66,0,6,35.191451,-80.84429,3:59:55,2012522,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,6,3
91,66,0,6,35.191451,-80.84429,10:45:10,2012522,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,6,10
92,67,1,6,35.200448,-80.843917,10:57:25,2012522,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,6,10
87,62,1,6,35.201419,-80.843733,10:57:48,2012522,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,6,10
99,74,0,6,35.22154000000001,-80.821864,11:03:23,2012522,Independent,Coffee Shop,Central Coffee Company,4.5,12,1,2,Food,6,11
87,62,1,6,35.201419,-80.843733,5:44:03,2012526,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,5
91,66,0,6,35.191451,-80.84429,5:44:23,2012526,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,5
86,61,0,6,35.213944,-80.769663,12:54:38,2012529,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food,3,12
87,62,1,6,35.201419,-80.843733,13:58:43,2012529,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,13
91,66,0,6,35.191451,-80.84429,16:55:07,2012529,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,3,16
104,79,0,6,35.146644,-80.92705699999998,23:04:25,2012602,Independent,Sandwich Place,Lennys Subs,4.0,29,4,2,Food,2,23
105,80,0,6,35.139025,-80.93186800000002,23:05:18,2012602,Independent,Multiplex,Ayrsley Grand Cinemas 14,4.0,53,4,0,Arts & Entertainment,2,23
87,62,1,6,35.201419,-80.843733,21:25:18,2012610,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,2,21
91,66,0,6,35.191451,-80.84429,21:25:41,2012610,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,21
87,62,1,6,35.201419,-80.843733,5:39:10,2012611,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,5
87,62,1,6,35.201419,-80.843733,11:55:13,2012611,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,11
91,66,0,6,35.191451,-80.84429,11:55:46,2012611,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,3,11
86,61,0,6,35.213944,-80.769663,12:42:21,2012612,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food,4,12
106,81,0,6,35.151197,-80.841157,17:15:13,2012612,Independent,Sandwich Place,Panera Bread,3.0,29,3,2,Food,4,17
87,62,1,6,35.201419,-80.843733,20:43:39,2012612,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,4,20
92,67,1,6,35.200448,-80.843917,20:44:29,2012612,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,4,20
92,67,1,6,35.200448,-80.843917,16:54:40,2012626,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,3,16
91,66,0,6,35.191451,-80.84429,18:42:53,2012626,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,3,18
87,62,1,6,35.201419,-80.843733,18:43:25,2012626,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,18
91,66,0,6,35.191451,-80.84429,13:56:16,2012703,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,13
107,82,1,6,35.176161,-80.87575,18:53:50,2012703,Combined,Video Store,Gamestop,4.0,54,3,5,Shop & Service,2,18
108,83,0,6,35.174465000000005,-80.918109,16:12:11,2012711,Independent,Gym,Renaissance Park Golf Course,2.5,55,2,5,Shop & Service,3,16
109,84,0,6,35.173841,-80.910752,16:12:37,2012711,Independent,Golf Course,Renaissance Park Golf Course,2.5,52,2,0,Arts & Entertainment,3,16
110,85,0,6,35.177786,-80.90718199999998,16:13:03,2012711,Independent,Park,Renaissance Park,4.0,38,2,7,Outdoors & Recreation,3,16
91,66,0,6,35.191451,-80.84429,19:13:47,2012805,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,3,19
87,62,1,6,35.201419,-80.843733,19:20:28,2012805,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,3,19
92,67,1,6,35.200448,-80.843917,19:44:56,2012805,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,3,19
91,66,0,6,35.191451,-80.84429,0:49:49,2013105,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,2,0
101,76,0,6,35.213628,-80.832386,14:00:36,2013105,Independent,Breakfast Spot,Original Pancake House,4.0,51,0,2,Food,2,14
96,71,0,6,35.205479,-80.861092,18:49:58,2013117,Independent,Hardware Store,Lowe's,3.0,26,0,5,Shop & Service,6,18
111,86,0,6,35.202543,-80.865845,18:50:30,2013117,Independent,Food & Drink Shop,Penn Station East Coast Subs,3.5,56,0,5,Shop & Service,6,18
90,65,0,6,35.197676,-80.85284200000002,18:53:36,2013117,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,6,18
96,71,0,6,35.205479,-80.861092,20:17:02,2013117,Independent,Hardware Store,Lowe's,3.0,26,0,5,Shop & Service,6,20
91,66,0,6,35.191451,-80.84429,21:15:06,2013117,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,6,21
87,62,1,6,35.201419,-80.843733,21:46:44,2013117,Combined,American Restaurant,131 Main,4.0,32,0,2,Food,6,21
112,13,1,6,35.145707,-80.92959499999998,17:19:11,2013216,Combined,Grocery Store,Publix,4.0,19,4,5,Shop & Service,2,17
113,87,0,6,35.095158000000005,-80.864008,17:38:50,2013216,Independent,Chinese Restaurant,China Go Go,4.5,28,6,2,Food,2,17
114,88,0,6,35.219648,-80.849663,3:15:14,2013217,Independent,Gym / Fitness Center,Fitness Connection,3.0,57,0,5,Shop & Service,3,3
96,71,0,6,35.205479,-80.861092,5:01:36,2013217,Independent,Hardware Store,Lowe's,3.0,26,0,5,Shop & Service,3,5
115,89,0,6,35.059945,-80.9126,14:49:54,2013217,Independent,Church,Morningstar Fellowship Church,5.0,35,6,6,Professional & Other Places,3,14
90,65,0,6,35.197676,-80.85284200000002,18:26:41,2013218,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,2,18
116,90,0,6,35.199693,-80.852745,19:07:16,2013218,Independent,Grocery Store,Food Lion,3.5,19,0,5,Shop & Service,2,19
103,78,1,6,35.211965,-80.83537,21:45:58,2013224,Combined,Grocery Store,Trader Joe's,4.5,19,0,5,Shop & Service,3,21
90,65,0,6,35.197676,-80.85284200000002,22:40:42,2013224,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,3,22
100,75,0,6,35.200426,-80.851966,22:41:12,2013224,Independent,Yoga Studio,Yoga Shala Charlotte,4.5,50,0,0,Arts & Entertainment,3,22
117,64,1,6,35.203042,-80.844993,19:06:51,2013410,Combined,Sandwich Place,Roly Poly,4.5,29,0,2,Food,2,19
90,65,0,6,35.197676,-80.85284200000002,20:47:44,2013410,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,2,20
92,67,1,6,35.200448,-80.843917,19:30:27,2013417,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,2,19
118,91,0,6,35.210644,-80.85651,19:30:50,2013417,Independent,American Restaurant,300 East,4.0,32,0,2,Food,2,19
90,65,0,6,35.197676,-80.85284200000002,12:40:38,2013508,Independent,Sushi Restaurant,Ru San's,4.0,47,0,2,Food,2,12
92,67,1,6,35.200448,-80.843917,13:09:45,2013508,Combined,Thai Restaurant,Thai Thai Takeout,3.5,46,0,2,Food,2,13
119,92,1,7,35.116802,-80.961259,11:02:57,2012404,Combined,Gym,Club Fitness,2.0,55,4,5,Shop & Service,3,11
120,93,0,7,35.199119,-80.854669,13:12:59,2012404,Independent,Dog Run,Sedgefield Neighborhood Park,4.0,58,0,7,Outdoors & Recreation,3,13
121,94,0,7,35.20715999999999,-80.860039,14:05:42,2012404,Independent,Spa / Massage,Rattail Jimmy's Salon,5.0,59,0,5,Shop & Service,3,14
122,95,0,7,35.204451,-80.809881,13:27:41,2012409,Independent,Medical Center,"Michael L Stout, DDS",5.0,60,1,6,Professional & Other Places,3,13
